368724207, 0.731429, -0.050278, 9.118317, -0.001199, -0.020384, -0.011991
368737334, 0.732626, -0.051475, 9.126697, -0.001066, -0.021051, -0.013057
368750502, 0.732626, -0.053870, 9.150639, -0.000933, -0.021184, -0.013323
368763678, 0.729034, -0.062249, 9.151835, -0.001332, -0.021583, -0.012257
368776832, 0.742203, -0.051475, 9.127893, -0.001466, -0.020518, -0.012124
368790086, 0.741005, -0.026336, 9.118317, -0.000666, -0.020118, -0.012657
368803200, 0.751779, -0.004788, 9.121908, -0.000533, -0.019851, -0.012657
368816361, 0.751779, -0.014365, 9.105149, -0.000533, -0.020518, -0.012923
368828213, 0.732626, -0.032322, 9.114726, -0.000933, -0.020651, -0.012790
368841332, 0.746991, -0.026336, 9.108740, -0.000533, -0.021583, -0.013057
368855423, 0.754174, -0.029928, 9.107543, -0.000933, -0.020118, -0.012790
368868622, 0.767342, -0.035913, 9.102755, -0.000266, -0.020651, -0.013057
368881765, 0.738611, -0.045490, 9.123105, -0.000933, -0.019851, -0.013590
368894929, 0.715866, -0.038307, 9.114726, -0.000933, -0.019585, -0.014123
368908103, 0.693121, -0.073023, 9.127893, -0.000933, -0.019985, -0.013989
368921264, 0.677559, -0.049081, 9.121908, -0.000799, -0.021184, -0.013323
368922665, 0.717063, -0.047884, 9.103951, -0.000799, -0.020917, -0.013856
368946230, 0.742203, -0.047884, 9.114726, -0.000933, -0.020651, -0.013190
368959421, 0.736217, -0.038307, 9.132682, -0.000933, -0.019851, -0.012657
368972639, 0.745794, -0.058658, 9.120711, -0.001066, -0.020384, -0.012657
368986594, 0.730232, -0.029928, 9.133880, -0.001199, -0.021583, -0.013057
368999761, 0.737414, -0.003591, 9.127893, -0.000799, -0.021317, -0.013323
369012928, 0.724246, -0.014365, 9.139865, -0.000799, -0.021317, -0.013057
369026087, 0.708684, -0.007183, 9.117120, -0.000799, -0.020917, -0.011858
369039259, 0.721852, -0.014365, 9.132682, -0.001332, -0.020651, -0.011991
369040678, 0.714669, -0.035913, 9.136273, -0.000933, -0.020651, -0.012923
369064228, 0.741005, -0.057461, 9.135077, -0.000266, -0.021051, -0.012790
369078326, 0.736217, -0.059855, 9.119514, -0.000666, -0.021450, -0.013057
369091502, 0.742203, -0.053870, 9.130288, -0.000666, -0.021450, -0.013190
369104674, 0.770933, -0.055067, 9.113528, -0.000133, -0.021983, -0.012923
369117846, 0.746991, -0.046687, 9.124303, -0.000933, -0.021051, -0.012391
369131138, 0.744597, -0.020351, 9.135077, -0.001332, -0.020384, -0.012124
369145101, 0.743400, -0.038307, 9.145850, -0.001199, -0.021184, -0.012657
369158272, 0.732626, -0.053870, 9.142259, -0.000933, -0.020251, -0.013856
369159661, 0.731429, -0.051475, 9.137470, -0.001599, -0.020251, -0.012524
369183225, 0.717063, -0.032322, 9.115923, -0.001732, -0.021184, -0.012124
369196416, 0.719458, -0.055067, 9.136273, -0.001066, -0.022116, -0.011724
369209575, 0.720655, -0.050278, 9.136273, -0.000933, -0.021051, -0.012124
369222764, 0.730232, -0.071826, 9.109938, -0.000533, -0.020251, -0.012524
369235931, 0.739808, -0.053870, 9.121908, -0.000400, -0.020917, -0.013323
369249110, 0.736217, -0.044293, 9.119514, -0.000666, -0.020917, -0.013723
369262252, 0.746991, -0.011971, 9.117120, -0.001066, -0.021850, -0.013723
369263677, 0.719458, 0.007183, 9.137470, -0.001599, -0.021583, -0.013456
369287223, 0.755371, -0.009577, 9.113528, -0.000933, -0.020651, -0.012657
369300412, 0.744597, -0.049081, 9.124303, -0.001066, -0.020251, -0.012524
369313628, 0.736217, -0.045490, 9.113528, -0.000133, -0.021051, -0.012257
369326763, 0.760159, -0.043096, 9.114726, -0.000799, -0.021583, -0.011858
369339932, 0.745794, -0.051475, 9.099163, -0.000533, -0.020917, -0.011991
369354077, 0.735020, -0.047884, 9.132682, -0.001066, -0.020118, -0.012257
369367177, 0.726640, -0.037110, 9.144653, -0.000799, -0.020118, -0.013323
369380349, 0.737414, -0.025139, 9.131485, -0.000799, -0.019851, -0.012923
369392184, 0.748188, -0.045490, 9.132682, -0.001066, -0.020384, -0.012790
369405324, 0.733823, -0.027533, 9.124303, -0.001332, -0.020518, -0.012790
369418494, 0.730232, -0.043096, 9.133880, -0.000400, -0.021317, -0.012923
369431652, 0.746991, -0.016759, 9.132682, -0.000933, -0.021717, -0.012790
369445665, 0.735020, -0.047884, 9.125500, -0.001199, -0.021450, -0.013723
369458842, 0.742203, -0.017957, 9.130288, -0.001732, -0.020651, -0.013190
369472067, 0.727837, -0.034716, 9.149442, -0.001066, -0.020651, -0.012657
369486101, 0.726640, -0.046687, 9.136273, -0.001199, -0.021184, -0.012657
369500170, 0.706289, -0.015562, 9.125500, -0.001199, -0.021051, -0.012391
369513335, 0.708684, -0.021548, 9.154230, -0.000799, -0.020917, -0.013590
369514752, 0.741005, -0.029928, 9.150639, -0.000666, -0.021184, -0.013190
369539214, 0.746991, -0.045490, 9.118317, -0.001066, -0.020651, -0.013057
369552406, 0.742203, -0.044293, 9.139865, -0.000933, -0.021184, -0.012923
369565605, 0.720655, -0.047884, 9.117120, -0.001466, -0.021317, -0.012391
369578757, 0.717063, -0.045490, 9.114726, -0.001732, -0.021184, -0.012391
369591925, 0.705092, -0.034716, 9.109938, -0.001066, -0.020651, -0.012524
369606057, 0.711078, -0.059855, 9.107543, -0.000933, -0.020651, -0.013190
369620230, 0.732626, -0.038307, 9.117120, -0.000266, -0.020118, -0.013723
369632446, 0.754174, -0.028730, 9.137470, -0.000533, -0.020251, -0.013190
369644281, 0.744597, -0.049081, 9.124303, -0.000666, -0.019585, -0.013723
369657416, 0.745794, -0.025139, 9.126697, -0.000266, -0.019452, -0.012923
369670593, 0.760159, -0.052672, 9.117120, -0.000400, -0.020118, -0.012124
369683753, 0.715866, -0.026336, 9.117120, -0.000933, -0.020651, -0.012657
369696941, 0.708684, -0.032322, 9.121908, -0.001066, -0.021184, -0.013190
369710112, 0.708684, -0.043096, 9.145850, -0.000933, -0.021051, -0.013456
369723200, 0.700304, -0.033519, 9.127893, -0.001199, -0.019718, -0.013856
369736331, 0.732626, -0.022745, 9.114726, -0.001199, -0.020384, -0.014389
369749377, 0.727837, -0.044293, 9.137470, -0.001199, -0.021051, -0.013723
369750775, 0.731429, -0.045490, 9.135077, -0.001066, -0.020518, -0.012923
369774314, 0.720655, -0.033519, 9.142259, -0.000933, -0.020251, -0.011991
369788402, 0.724246, -0.031125, 9.127893, -0.000799, -0.019985, -0.011724
369802486, 0.731429, -0.029928, 9.131485, -0.000933, -0.020118, -0.012790
369816486, 0.735020, -0.029928, 9.139865, -0.000133, -0.021051, -0.012790
369829657, 0.715866, -0.037110, 9.136273, -0.000533, -0.020917, -0.013190
369843741, 0.757765, -0.056264, 9.136273, -0.001199, -0.020917, -0.012257
369856921, 0.750582, -0.037110, 9.149442, -0.000666, -0.021717, -0.012257
369870095, 0.779313, -0.045490, 9.127893, -0.000533, -0.021983, -0.012657
369883249, 0.744597, -0.031125, 9.123105, -0.000533, -0.022649, -0.013456
369884650, 0.739808, -0.055067, 9.139865, -0.001066, -0.021717, -0.013190
369908267, 0.723049, -0.017957, 9.127893, -0.000799, -0.020784, -0.013723
369921407, 0.743400, -0.028730, 9.138668, -0.001466, -0.020651, -0.013057
369934578, 0.717063, -0.041899, 9.130288, -0.000799, -0.021717, -0.012391
369947738, 0.718261, -0.055067, 9.125500, -0.000533, -0.021317, -0.012391
369960923, 0.714669, -0.045490, 9.132682, -0.001066, -0.020917, -0.012657
369975057, 0.717063, -0.045490, 9.139865, -0.001199, -0.019718, -0.012657
369989086, 0.735020, -0.023942, 9.151835, -0.001332, -0.019585, -0.013456
370002255, 0.745794, -0.026336, 9.143456, -0.000266, -0.019851, -0.012524
370016331, 0.744597, -0.033519, 9.154230, -0.000400, -0.019185, -0.013057
370028176, 0.760159, -0.037110, 9.113528, -0.000933, -0.018919, -0.013456
370041311, 0.729034, -0.051475, 9.115923, -0.000666, -0.019585, -0.012657
370054489, 0.713472, -0.061052, 9.130288, -0.000666, -0.019851, -0.012657
370067659, 0.725443, -0.081403, 9.145850, -0.000933, -0.020784, -0.013190
370080827, 0.743400, -0.069432, 9.147047, -0.000533, -0.021051, -0.012257
370094918, 0.735020, -0.062249, 9.124303, 0.000266, -0.020917, -0.013190
370108083, 0.731429, -0.055067, 9.124303, -0.000533, -0.020651, -0.013323
370121264, 0.699107, -0.035913, 9.117120, -0.000933, -0.020251, -0.012124
370122655, 0.718261, -0.040701, 9.119514, -0.000133, -0.020384, -0.012124
370146204, 0.717063, -0.033519, 9.100361, -0.000666, -0.020251, -0.012524
370159401, 0.721852, -0.039504, 9.123105, -0.001066, -0.020917, -0.012790
370173484, 0.736217, -0.055067, 9.150639, -0.001199, -0.021450, -0.012391
