478557673, 0.717063, -0.069432, 9.120711, -0.001599, -0.021051, -0.013190
478569514, 0.702698, -0.068235, 9.121908, -0.000799, -0.020784, -0.012524
478582642, 0.721852, -0.061052, 9.126697, -0.000400, -0.020251, -0.012657
478595819, 0.701501, -0.058658, 9.161412, -0.000400, -0.019452, -0.013057
478608995, 0.718261, -0.073023, 9.151835, -0.000133, -0.020518, -0.013057
478622224, 0.727837, -0.077812, 9.130288, -0.000799, -0.021717, -0.013456
478635338, 0.733823, -0.062249, 9.147047, -0.000799, -0.021583, -0.012790
478648509, 0.717063, -0.058658, 9.142259, -0.001066, -0.020917, -0.012391
478661664, 0.702698, -0.053870, 9.135077, -0.000799, -0.020384, -0.012391
478673517, 0.739808, -0.046687, 9.144653, -0.001466, -0.021184, -0.012391
478686637, 0.707487, -0.063446, 9.127893, -0.001066, -0.021583, -0.012257
478699815, 0.702698, -0.067038, 9.123105, -0.001466, -0.021983, -0.012124
478712995, 0.723049, -0.040701, 9.132682, -0.000533, -0.020651, -0.012524
478726160, 0.706289, -0.026336, 9.118317, -0.000933, -0.019452, -0.013456
478739335, 0.717063, -0.033519, 9.149442, -0.001066, -0.020518, -0.013856
478752493, 0.707487, -0.058658, 9.124303, -0.000799, -0.021450, -0.013190
478765666, 0.695516, -0.043096, 9.144653, -0.001865, -0.020651, -0.012790
478777511, 0.706289, -0.027533, 9.148245, -0.000666, -0.021051, -0.012257
478790636, 0.709881, -0.049081, 9.145850, -0.000933, -0.021184, -0.012257
478804729, 0.735020, -0.043096, 9.117120, -0.000400, -0.020651, -0.012257
478817898, 0.706289, -0.037110, 9.130288, -0.000533, -0.021317, -0.011991
478831121, 0.712275, -0.032322, 9.136273, -0.000799, -0.020917, -0.013190
478844243, 0.707487, -0.044293, 9.125500, -0.000933, -0.021317, -0.013456
478857417, 0.708684, -0.035913, 9.131485, -0.001599, -0.022250, -0.013190
478870595, 0.712275, -0.027533, 9.138668, -0.001599, -0.021717, -0.012657
478871995, 0.715866, -0.052672, 9.121908, -0.000533, -0.020118, -0.012391
478895545, 0.709881, -0.035913, 9.132682, -0.000266, -0.020251, -0.012257
478908733, 0.730232, -0.062249, 9.133880, -0.001066, -0.020651, -0.011991
478921908, 0.748188, -0.062249, 9.133880, -0.000666, -0.021051, -0.012524
478935120, 0.737414, -0.027533, 9.127893, -0.001066, -0.020784, -0.012790
478948242, 0.703895, -0.031125, 9.132682, -0.000933, -0.020784, -0.013323
478961413, 0.721852, -0.035913, 9.126697, -0.000666, -0.020251, -0.013590
478974586, 0.745794, -0.022745, 9.132682, -0.000799, -0.020251, -0.013323
478975986, 0.739808, -0.043096, 9.108740, -0.000799, -0.021184, -0.012923
478999533, 0.713472, -0.055067, 9.130288, -0.000933, -0.021983, -0.013323
479012732, 0.731429, -0.051475, 9.120711, 0.000000, -0.020651, -0.012257
479025902, 0.723049, -0.055067, 9.114726, -0.000666, -0.020384, -0.012524
479039125, 0.715866, -0.071826, 9.121908, -0.000933, -0.019985, -0.012923
479052241, 0.676362, -0.053870, 9.125500, -0.001466, -0.020917, -0.013323
479065421, 0.687136, -0.056264, 9.139865, -0.001066, -0.021450, -0.013057
479078587, 0.717063, -0.043096, 9.125500, -0.001066, -0.021317, -0.013456
479092668, 0.696713, -0.033519, 9.139865, -0.001199, -0.020251, -0.013989
479106669, 0.735020, -0.010774, 9.132682, -0.001199, -0.020518, -0.013323
479118511, 0.703895, -0.015562, 9.137470, -0.001066, -0.019851, -0.012391
479132538, 0.715866, -0.046687, 9.144653, -0.001199, -0.019851, -0.012524
479145729, 0.714669, -0.049081, 9.119514, -0.001066, -0.019985, -0.012923
479158898, 0.725443, -0.061052, 9.115923, -0.001732, -0.019452, -0.012657
479172992, 0.727837, -0.040701, 9.111135, -0.001199, -0.019718, -0.012923
479186200, 0.714669, -0.033519, 9.118317, -0.001066, -0.020118, -0.013456
479199326, 0.697910, -0.062249, 9.118317, -0.000400, -0.019985, -0.013456
479212495, 0.693121, -0.069432, 9.124303, -0.000799, -0.021317, -0.013057
479226565, 0.706289, -0.051475, 9.120711, -0.001199, -0.022116, -0.012257
479227968, 0.733823, -0.071826, 9.130288, -0.000799, -0.020651, -0.013323
479251536, 0.695516, -0.044293, 9.124303, -0.000533, -0.020917, -0.012923
479264725, 0.709881, -0.038307, 9.129091, -0.000933, -0.020118, -0.012657
479278812, 0.715866, -0.056264, 9.119514, -0.001199, -0.019985, -0.012124
479292924, 0.714669, -0.040701, 9.123105, -0.001199, -0.020118, -0.011858
479306131, 0.711078, -0.038307, 9.139865, -0.001466, -0.019718, -0.013456
479319246, 0.714669, -0.031125, 9.126697, -0.001865, -0.020251, -0.013057
479332407, 0.719458, -0.032322, 9.144653, -0.000400, -0.021583, -0.013190
479346498, 0.702698, -0.029928, 9.131485, -0.000266, -0.022116, -0.013057
479359662, 0.731429, -0.032322, 9.123105, -0.000266, -0.021850, -0.013856
479371498, 0.720655, -0.041899, 9.130288, -0.001599, -0.021717, -0.013057
479384629, 0.709881, -0.038307, 9.145850, -0.000400, -0.021583, -0.012524
479397806, 0.672771, -0.041899, 9.132682, -0.000133, -0.021450, -0.012391
479410985, 0.719458, -0.052672, 9.127893, -0.000400, -0.020518, -0.011591
479424159, 0.737414, -0.040701, 9.138668, -0.000799, -0.020784, -0.012124
479438231, 0.707487, -0.057461, 9.137470, -0.001199, -0.021983, -0.012657
479451410, 0.705092, -0.038307, 9.151835, 0.000000, -0.022250, -0.012923
479464568, 0.730232, -0.044293, 9.144653, -0.000666, -0.022649, -0.012790
479465985, 0.724246, -0.047884, 9.135077, -0.001066, -0.021450, -0.012257
479489534, 0.741005, -0.035913, 9.135077, -0.000666, -0.020784, -0.012391
479502717, 0.729034, -0.055067, 9.115923, -0.000933, -0.020384, -0.012657
479515891, 0.719458, -0.046687, 9.117120, -0.000666, -0.021184, -0.012657
479529113, 0.731429, -0.033519, 9.115923, -0.000933, -0.021317, -0.012657
479542282, 0.726640, -0.027533, 9.129091, -0.001332, -0.021184, -0.013323
479556329, 0.733823, -0.055067, 9.109938, -0.001199, -0.020784, -0.013190
479570407, 0.703895, -0.028730, 9.106346, -0.001199, -0.020251, -0.013057
479583582, 0.712275, -0.019154, 9.102755, -0.001332, -0.020917, -0.012923
479584971, 0.727837, -0.027533, 9.147047, -0.000933, -0.020917, -0.013323
479609499, 0.736217, -0.025139, 9.125500, -0.001199, -0.020518, -0.012923
479622633, 0.729034, -0.053870, 9.124303, -0.001466, -0.020384, -0.013190
479635803, 0.730232, -0.041899, 9.138668, -0.000533, -0.020251, -0.013856
479648958, 0.693121, -0.044293, 9.144653, -0.000666, -0.019851, -0.014123
479662142, 0.705092, -0.041899, 9.139865, -0.000266, -0.020784, -0.013323
479676236, 0.719458, -0.059855, 9.135077, -0.000799, -0.021983, -0.013057
479689404, 0.724246, -0.055067, 9.144653, -0.000133, -0.020784, -0.012790
479702583, 0.725443, -0.056264, 9.151835, -0.000533, -0.021450, -0.013190
479703966, 0.718261, -0.067038, 9.150639, -0.000533, -0.020384, -0.013190
479728494, 0.720655, -0.052672, 9.170989, -0.001199, -0.019718, -0.014256
479741631, 0.703895, -0.034716, 9.145850, -0.000666, -0.020518, -0.013723
479755721, 0.707487, -0.029928, 9.131485, -0.000933, -0.019585, -0.013323
479768891, 0.703895, -0.053870, 9.131485, -0.000799, -0.019718, -0.013590
479782118, 0.719458, -0.041899, 9.131485, -0.001066, -0.020784, -0.012923
479795230, 0.739808, -0.043096, 9.118317, -0.001466, -0.020518, -0.012790
479809400, 0.717063, -0.063446, 9.150639, -0.001066, -0.021450, -0.012923
479823571, 0.718261, -0.047884, 9.119514, -0.000666, -0.021317, -0.012524
479824981, 0.726640, -0.058658, 9.141062, -0.001332, -0.021717, -0.013456
479847632, 0.729034, -0.056264, 9.154230, -0.000933, -0.021317, -0.012790
479860823, 0.717063, -0.049081, 9.113528, -0.000400, -0.022516, -0.012923
479873993, 0.702698, -0.043096, 9.117120, -0.000400, -0.022516, -0.013456
479887144, 0.688333, -0.052672, 9.138668, -0.000533, -0.021583, -0.013057
479900319, 0.687136, -0.064643, 9.144653, -0.000666, -0.021051, -0.012657
479913509, 0.705092, -0.069432, 9.138668, -0.001066, -0.020784, -0.012524
479926677, 0.721852, -0.057461, 9.148245, -0.000933, -0.021051, -0.012524
479928116, 0.725443, -0.065841, 9.137470, -0.000933, -0.021850, -0.013057
479951629, 0.718261, -0.056264, 9.138668, -0.000666, -0.020518, -0.011858
479964820, 0.727837, -0.045490, 9.124303, -0.001066, -0.020518, -0.013323
479978887, 0.720655, -0.055067, 9.123105, -0.000533, -0.020251, -0.013590
479992108, 0.726640, -0.070629, 9.111135, -0.000666, -0.020384, -0.013723
480005236, 0.715866, -0.063446, 9.121908, -0.000799, -0.020784, -0.012657
480018407, 0.730232, -0.051475, 9.120711, -0.000799, -0.021450, -0.013456
480031566, 0.742203, -0.043096, 9.138668, -0.000533, -0.020917, -0.013590
480032973, 0.720655, -0.049081, 9.157822, -0.000799, -0.020784, -0.013323
480056524, 0.708684, -0.046687, 9.136273, -0.000933, -0.021317, -0.013323
480069711, 0.711078, -0.040701, 9.141062, -0.001332, -0.021317, -0.013456
480082914, 0.697910, -0.032322, 9.135077, -0.001599, -0.020384, -0.013323
480096186, 0.711078, -0.049081, 9.118317, -0.000799, -0.019585, -0.013190
480110138, 0.695516, -0.057461, 9.118317, -0.001199, -0.020518, -0.012257
480123319, 0.707487, -0.043096, 9.130288, -0.000799, -0.020784, -0.012124
480136488, 0.731429, -0.051475, 9.102755, -0.001332, -0.021051, -0.013723
480150569, 0.706289, -0.063446, 9.127893, -0.001199, -0.021450, -0.014256
480164662, 0.714669, -0.029928, 9.113528, -0.000400, -0.021051, -0.012657
480176481, 0.708684, -0.038307, 9.124303, -0.000799, -0.021717, -0.012790
480189617, 0.724246, -0.021548, 9.132682, -0.000533, -0.022916, -0.013323
480202794, 0.712275, -0.015562, 9.139865, -0.000933, -0.022250, -0.013456
480215965, 0.717063, -0.041899, 9.132682, -0.001599, -0.020651, -0.013057
480230097, 0.702698, -0.074220, 9.133880, -0.001199, -0.019851, -0.012524
480243231, 0.706289, -0.058658, 9.151835, -0.001066, -0.020651, -0.012657
480256397, 0.733823, -0.051475, 9.144653, -0.001332, -0.020118, -0.012923
480269579, 0.720655, -0.092177, 9.136273, -0.000400, -0.020518, -0.012524
480270981, 0.724246, -0.088585, 9.153033, -0.000533, -0.021317, -0.012257
480294525, 0.729034, -0.076614, 9.150639, -0.000266, -0.021317, -0.012524
480307707, 0.723049, -0.050278, 9.138668, -0.000400, -0.020917, -0.012257
480320882, 0.701501, -0.010774, 9.126697, -0.000933, -0.019718, -0.012524
480334106, 0.691924, -0.027533, 9.131485, -0.000933, -0.020518, -0.013323
480347222, 0.730232, -0.032322, 9.120711, -0.000400, -0.021850, -0.013323
480360400, 0.720655, -0.046687, 9.119514, -0.001066, -0.022383, -0.013456
480373607, 0.721852, -0.041899, 9.084798, -0.000266, -0.020784, -0.013456
480374979, 0.709881, -0.051475, 9.105149, -0.000799, -0.019851, -0.012923
480398522, 0.712275, -0.073023, 9.094375, -0.000799, -0.019985, -0.013323
480411712, 0.708684, -0.068235, 9.119514, -0.000933, -0.021051, -0.012790
480424874, 0.714669, -0.056264, 9.123105, -0.000799, -0.021184, -0.012657
480438102, 0.727837, -0.061052, 9.141062, -0.000799, -0.021184, -0.012790
480451221, 0.711078, -0.045490, 9.111135, -0.000933, -0.020518, -0.012524
480464391, 0.717063, -0.022745, 9.137470, -0.000133, -0.020118, -0.012524
480477558, 0.727837, -0.022745, 9.129091, -0.000666, -0.020118, -0.013057
480478955, 0.720655, -0.046687, 9.142259, -0.000799, -0.021850, -0.013989
480502519, 0.697910, -0.053870, 9.133880, -0.001066, -0.022116, -0.013590
480515709, 0.709881, -0.057461, 9.131485, -0.001066, -0.021317, -0.013590
480528902, 0.691924, -0.052672, 9.133880, -0.001466, -0.020251, -0.013723
480542965, 0.681150, -0.059855, 9.127893, -0.001066, -0.020518, -0.012923
480556131, 0.691924, -0.049081, 9.120711, -0.000666, -0.020917, -0.012923
480569305, 0.701501, -0.037110, 9.130288, -0.000666, -0.021051, -0.013057
480582482, 0.694318, -0.037110, 9.113528, -0.000533, -0.021450, -0.013590
480595650, 0.696713, -0.040701, 9.112331, -0.000933, -0.021317, -0.013856
480607478, 0.731429, -0.053870, 9.108740, -0.000133, -0.021051, -0.013456
480621481, 0.701501, -0.068235, 9.135077, -0.001199, -0.019185, -0.012790
480634614, 0.690727, -0.079009, 9.131485, -0.001599, -0.020118, -0.012790
480647790, 0.708684, -0.068235, 9.138668, -0.001732, -0.019851, -0.013590
480661881, 0.701501, -0.058658, 9.120711, -0.001199, -0.020518, -0.014256
480675100, 0.693121, -0.014365, 9.127893, -0.000799, -0.021317, -0.014123
480688217, 0.690727, -0.038307, 9.129091, -0.000400, -0.021051, -0.012923
480701423, 0.707487, -0.041899, 9.133880, -0.000933, -0.020917, -0.013057
480714543, 0.703895, -0.050278, 9.114726, -0.000400, -0.020518, -0.013057
480715960, 0.709881, -0.034716, 9.127893, -0.000666, -0.020384, -0.013323
480739522, 0.703895, -0.040701, 9.144653, -0.000266, -0.020384, -0.013989
480752703, 0.696713, -0.039504, 9.173384, -0.000400, -0.020118, -0.014256
480765875, 0.717063, -0.062249, 9.142259, -0.000133, -0.021583, -0.013590
480779111, 0.693121, -0.046687, 9.130288, -0.000799, -0.021583, -0.013456
480792219, 0.687136, -0.051475, 9.113528, -0.000799, -0.021051, -0.012790
480805421, 0.699107, -0.037110, 9.133880, -0.000933, -0.020518, -0.012524
480818561, 0.706289, -0.045490, 9.139865, 0.000000, -0.021184, -0.013057
480819943, 0.752976, -0.034716, 9.126697, 0.000000, -0.021850, -0.012657
480843511, 0.700304, -0.045490, 9.131485, -0.000400, -0.022250, -0.012257
480856701, 0.726640, -0.037110, 9.129091, -0.000533, -0.021317, -0.012124
480869872, 0.713472, -0.035913, 9.143456, -0.000933, -0.020784, -0.012657
480883098, 0.718261, -0.050278, 9.126697, -0.000266, -0.020518, -0.012923
480896222, 0.695516, -0.032322, 9.145850, -0.000400, -0.020784, -0.013456
480909386, 0.705092, -0.041899, 9.113528, -0.000799, -0.020917, -0.013856
480922560, 0.733823, -0.041899, 9.102755, -0.000400, -0.021317, -0.013323
480936644, 0.730232, -0.037110, 9.112331, -0.001199, -0.020917, -0.012657
480948472, 0.748188, -0.043096, 9.125500, -0.000799, -0.020784, -0.011991
