# line in -y
timestamp, encoder0, encoder1, encoder2
575633038, -3, 72735, -71124
575652031, -3, 72735, -71124
575653033, -3, 72735, -71124
575671071, -3, 72735, -71124
575672074, -3, 72735, -71124
575690032, -3, 72735, -71124
575692031, -3, 72735, -71124
575710030, -3, 72735, -71124
575712039, -3, 72735, -71124
575729032, -3, 72735, -71124
575732031, -3, 72735, -71124
575749031, -3, 72735, -71124
575752066, -3, 72735, -71124
575768032, -3, 72735, -71124
575772031, -3, 72735, -71124
575788030, -3, 72735, -71124
575792097, -3, 72735, -71124
575807031, -3, 72735, -71124
575812028, -3, 72735, -71124
575827030, 15, 72737, -71121
575831051, 23, 72740, -71121
575846031, 93, 72737, -71139
575851027, 118, 72729, -71148
575866031, 221, 72668, -71227
575870051, 266, 72653, -71240
575885040, 451, 72570, -71331
575890025, 530, 72535, -71361
575905037, 767, 72417, -71479
575909041, 838, 72382, -71513
575924033, 1131, 72233, -71652
575929031, 1214, 72183, -71708
575944032, 1547, 72012, -71877
575948084, 1642, 71970, -71914
575963032, 1968, 71805, -72091
575968029, 2137, 71735, -72156
575983030, 2508, 71542, -72369
575987057, 2650, 71477, -72416
576002032, 3087, 71242, -72665
576007028, 3248, 71174, -72744
576022031, 3755, 70917, -72970
576026064, 3888, 70848, -73052
576041043, 4424, 70580, -73324
576046028, 4608, 70494, -73414
576061041, 5177, 70193, -73708
576065061, 5337, 70112, -73800
576080050, 5974, 69816, -74085
576085037, 6185, 69716, -74184
576100032, 6846, 69385, -74507
576105056, 7079, 69272, -74632
576119055, 7726, 68938, -74962
576125037, 8019, 68789, -75108
576139031, 8691, 68458, -75426
576145047, 8974, 68322, -75536
576158060, 9716, 67936, -75963
576164033, 10029, 67781, -76127
576178031, 10824, 67401, -76507
576184044, 11182, 67213, -76695
576197038, 11936, 66841, -77065
576204042, 12363, 66630, -77268
576216031, 13083, 66269, -77637
576224058, 13589, 66013, -77895
576235030, 14264, 65675, -78242
576244033, 14876, 65374, -78529
576254032, 15544, 65021, -78892
576264050, 16272, 64651, -79236
576273031, 16926, 64325, -79545
576284033, 17706, 63941, -79950
576292041, 18301, 63656, -80247
576303064, 19119, 63248, -80656
576311029, 19739, 62937, -80955
576323031, 20668, 62487, -81376
576330049, 21200, 62255, -81624
576342066, 22210, 61663, -82236
576349030, 22782, 61365, -82531
576362031, 23912, 60865, -83036
576368059, 24439, 60618, -83279
576381060, 25520, 60127, -83795
576387029, 26026, 59828, -84075
576401031, 27317, 59133, -84765
576406035, 27773, 58912, -84974
576420060, 29056, 58307, -85592
576425037, 29510, 58087, -85819
576440031, 30917, 57409, -86485
576445042, 31406, 57123, -86753
576459077, 32782, 56455, -87456
576464032, 33290, 56214, -87697
576479031, 34717, 55473, -88435
576484042, 35198, 55268, -88638
576498075, 36718, 54497, -89410
576503036, 37238, 54223, -89685
576518031, 38785, 53453, -90461
576523033, 39339, 53180, -90726
576537078, 40870, 52446, -91444
576542035, 41408, 52157, -91729
576557031, 43164, 51277, -92608
576562040, 43725, 50990, -92892
576576128, 45359, 50154, -93723
576581031, 45943, 49864, -94020
576596032, 47673, 49025, -94879
576600031, 48138, 48800, -95099
576616059, 49974, 47841, -96027
