# line in -x
timestamp, encoder0, encoder1, encoder2
479320077, -29, 151155, -149462
479328028, -29, 151155, -149462
479340031, -29, 151155, -149462
479347073, -29, 151155, -149462
479359045, -29, 151155, -149462
479367028, -29, 151155, -149462
479379040, -29, 151155, -149462
479386056, -29, 151155, -149462
479398062, -29, 151155, -149462
479405031, -29, 151155, -149462
479418031, -29, 151155, -149462
479425058, -29, 151155, -149462
479437031, -29, 151155, -149462
479445032, -29, 151155, -149462
479456032, -29, 151155, -149462
479465073, -29, 151155, -149462
479475031, -29, 151155, -149462
479485031, -29, 151155, -149462
479495031, -29, 151155, -149462
479505042, -29, 151155, -149462
479514031, -29, 151155, -149462
479525031, -29, 151155, -149462
479534031, -29, 151155, -149462
479545042, -29, 151155, -149462
479553027, -29, 151155, -149462
479565039, -29, 151155, -149462
479572038, -29, 151155, -149462
479585050, -29, 151155, -149462
479591031, -29, 151155, -149462
479605032, -29, 151155, -149462
479610061, -29, 151155, -149462
479624078, -29, 151155, -149462
479629031, -29, 151155, -149462
479644031, -29, 151155, -149462
479649048, -29, 151155, -149462
479663062, -29, 151155, -149462
479668031, -29, 151155, -149462
479683031, -29, 151155, -149462
479688031, -29, 151155, -149462
479703060, -29, 151155, -149462
479707031, -29, 151155, -149462
479723031, -29, 151155, -149462
479727026, -29, 151155, -149462
479743078, -29, 151155, -149462
479746028, -29, 151155, -149462
479763031, -29, 151155, -149462
479765027, -29, 151155, -149462
479783067, -29, 151155, -149462
479784039, -29, 151155, -149462
479803031, -29, 151155, -149462
479804034, -29, 151155, -149462
479822031, -29, 151155, -149462
479824055, -29, 151155, -149462
479841031, -29, 151155, -149462
479844026, -29, 151155, -149462
479861070, -29, 151155, -149462
479863070, -29, 151155, -149462
479881038, -29, 151155, -149462
479883027, -29, 151155, -149462
479901075, -29, 151155, -149462
479902074, -29, 151155, -149462
479921032, -29, 151155, -149462
479922034, -29, 151155, -149462
479940076, -29, 151155, -149462
479941065, -29, 151155, -149462
479960030, -29, 151155, -149462
479961033, -29, 151155, -149462
479979050, -29, 151155, -149462
479980057, -29, 151155, -149462
479998031, -29, 151155, -149462
480000026, -29, 151155, -149462
480018047, -29, 151155, -149462
480019062, -29, 151155, -149462
480037031, -29, 151155, -149462
480039026, -29, 151155, -149462
480057051, -29, 151155, -149462
480058062, -29, 151155, -149462
480076032, -29, 151155, -149462
480078031, -29, 151155, -149462
480096054, -29, 151155, -149462
480097060, -29, 151155, -149462
480115031, -29, 151155, -149462
480117027, -29, 151155, -149462
480135031, -29, 151155, -149462
480136052, -29, 151155, -149462
480154033, -29, 151155, -149462
480156027, -29, 151155, -149462
480174030, -29, 151155, -149462
480175033, -29, 151155, -149462
480193032, -29, 151155, -149462
480195026, -29, 151155, -149462
480213031, -29, 151155, -149462
480214032, -29, 151155, -149462
480232068, -29, 151155, -149462
480233040, -29, 151155, -149462
480252031, -29, 151155, -149462
480253033, -29, 151155, -149462
480271049, -29, 151155, -149462
480272043, -29, 151155, -149462
480291032, -29, 151155, -149462
480292040, -29, 151155, -149462
480310041, -29, 151155, -149462
480311034, -29, 151155, -149462
480330031, -29, 151155, -149462
480331033, -29, 151155, -149462
480349042, -29, 151155, -149462
480350033, -29, 151155, -149462
480369030, -29, 151155, -149462
480370033, -29, 151155, -149462
480388042, -29, 151155, -149462
480389033, -29, 151155, -149462
480408031, -29, 151155, -149462
480409033, -29, 151155, -149462
480427056, -29, 151155, -149462
480428039, -29, 151155, -149462
480447032, -29, 151155, -149462
480448040, -29, 151155, -149462
480466042, -29, 151155, -149462
480467034, -29, 151155, -149462
480486032, -29, 151155, -149462
480487033, -29, 151155, -149462
480505042, -29, 151155, -149462
480506034, -29, 151155, -149462
480525031, -29, 151155, -149462
480526033, -29, 151155, -149462
480544064, -29, 151155, -149462
480545038, -29, 151155, -149462
480564030, -29, 151155, -149462
480565033, -29, 151155, -149462
480583070, -29, 151155, -149462
480584047, -29, 151155, -149462
480603030, -29, 151155, -149462
480604033, -29, 151155, -149462
480622048, -29, 151155, -149462
480623060, -29, 151155, -149462
480641032, -29, 151155, -149462
480643031, -29, 151155, -149462
480661031, -29, 151155, -149462
480663064, -29, 151155, -149462
480680032, -29, 151155, -149462
480683029, -29, 151155, -149462
480700030, -29, 151155, -149462
480702059, -29, 151155, -149462
480719031, -29, 151155, -149462
480722026, -29, 151155, -149462
480739030, -29, 151155, -149462
480741071, -29, 151155, -149462
480758029, -29, 151155, -149462
480761027, -29, 151155, -149462
480778031, -29, 151155, -149462
480780056, -29, 151155, -149462
480797031, -29, 151155, -149462
480800027, -29, 151155, -149462
480817032, -29, 151155, -149462
480819078, -29, 151155, -149462
480836031, -29, 151155, -149462
480839031, -29, 151155, -149462
480856031, -29, 151155, -149462
480859060, -29, 151155, -149462
480875031, -29, 151155, -149462
480879027, -29, 151155, -149462
480895030, -29, 151155, -149462
480898038, -29, 151155, -149462
480914030, -29, 151155, -149462
480918026, -29, 151155, -149462
480934031, -29, 151155, -149462
480937071, -29, 151155, -149462
480953031, -29, 151155, -149462
480957026, -29, 151155, -149462
480973031, -29, 151155, -149462
480976061, -29, 151155, -149462
480992040, -29, 151155, -149462
480996027, -29, 151155, -149462
481012031, -29, 151155, -149462
481015043, -29, 151155, -149462
481031032, -29, 151155, -149462
481035031, -29, 151155, -149462
481051031, -29, 151155, -149462
481055071, -29, 151155, -149462
481070032, -29, 151155, -149462
481075031, -29, 151155, -149462
481090031, -29, 151155, -149462
481095059, -29, 151155, -149462
481109032, -29, 151155, -149462
481115027, -29, 151155, -149462
481129031, -29, 151155, -149462
481134038, -29, 151155, -149462
481148043, -29, 151155, -149462
481153027, -29, 151155, -149462
481168040, -29, 151155, -149462
481172074, -29, 151155, -149462
481187040, -29, 151155, -149462
481192029, -29, 151155, -149462
481207032, -29, 151155, -149462
481211071, -29, 151155, -149462
481226042, -29, 151155, -149462
481231031, -29, 151155, -149462
481246031, -29, 151155, -149462
481251078, -29, 151155, -149462
481265042, -29, 151155, -149462
481271031, -29, 151155, -149462
481285031, -29, 151155, -149462
481291062, -29, 151155, -149462
481304042, -29, 151155, -149462
481311027, -29, 151155, -149462
481324031, -29, 151155, -149462
481330038, -29, 151155, -149462
481343060, -29, 151155, -149462
481349031, -29, 151155, -149462
481363031, -29, 151155, -149462
481369042, -29, 151155, -149462
481382044, -29, 151155, -149462
481388031, -29, 151155, -149462
481402031, -29, 151155, -149462
481408076, -29, 151155, -149462
481421070, -29, 151155, -149462
481428031, -29, 151155, -149462
481441031, -29, 151155, -149462
481448071, -29, 151155, -149462
481460032, -29, 151155, -149462
481468032, -29, 151155, -149462
481480031, -29, 151155, -149462
481488058, -29, 151155, -149462
481499031, -29, 151155, -149462
481508031, -29, 151155, -149462
481519031, -29, 151155, -149462
481528047, -29, 151155, -149462
481538031, -29, 151155, -149462
481548030, -29, 151155, -149462
481558030, -29, 151155, -149462
481568042, -29, 151155, -149462
481577027, -29, 151155, -149462
481588038, -30, 151139, -149460
481596028, -34, 151110, -149460
481608039, -40, 151054, -149453
481615025, -38, 151000, -149416
481628029, -20, 150912, -149344
481634032, -10, 150842, -149288
481647031, -3, 150683, -149139
481654032, -2, 150588, -149048
481666037, 5, 150404, -148866
481673030, 0, 150307, -148761
481686036, -3, 150088, -148535
481692031, -12, 149991, -148430
481706036, -20, 149726, -148162
481711060, -26, 149643, -148071
481725033, -27, 149345, -147785
481731030, -27, 149211, -147653
481745032, -24, 148884, -147328
481750040, -21, 148762, -147212
481764040, -21, 148385, -146839
481770028, -23, 148230, -146682
481784040, -26, 147821, -146273
481789039, -26, 147676, -146134
481804040, -26, 147213, -145664
481808027, -25, 147092, -145545
481824031, -24, 146576, -145028
481827065, -21, 146472, -144925
481843031, -19, 145890, -144348
481847031, -20, 145745, -144204
481863030, -23, 145133, -143575
481867070, -23, 144970, -143419
481882032, -25, 144364, -142807
481887031, -25, 144153, -142599
481902031, -20, 143509, -141962
481907061, -18, 143280, -141739
481921032, -18, 142686, -141123
481927029, -18, 142358, -140807
481941031, -27, 141674, -140139
481946058, -26, 141430, -139877
481960043, -24, 140678, -139157
481966028, -23, 140395, -138873
481980040, -14, 139626, -138060
481985064, -4, 139333, -137777
481999042, -16, 138574, -136997
482005031, -18, 138225, -136652
482019032, -19, 137393, -135834
482024066, -21, 137093, -135530
482038040, -24, 136228, -134663
482044029, -24, 135848, -134292
482058030, -22, 134947, -133409
482063056, -19, 134617, -133066
482077048, -26, 133702, -132141
482083032, -24, 133290, -131745
482097031, -17, 132319, -130777
482103065, -14, 131893, -130354
482116047, -19, 130977, -129431
482123036, -20, 130468, -128928
482136031, -21, 129496, -127971
482143049, -20, 128968, -127427
482155069, -20, 128136, -126563
482162028, -15, 127545, -125991
482175031, -17, 126451, -124942
482181052, -20, 126007, -124462
482194097, -22, 124970, -123400
482200031, -27, 124499, -122976
482214030, -25, 123376, -121815
482220057, -11, 122807, -121233
482233066, -20, 121708, -120146
482239031, -23, 121213, -119647
482253031, -24, 119969, -118399
482259082, -26, 119423, -117863
482272081, -27, 118221, -116676
482279031, -28, 117589, -116028
482292031, -24, 116386, -114858
482299065, -21, 115778, -114250
482311074, -21, 114504, -112957
482318040, -26, 113784, -112304
482331031, -13, 112577, -111051
482338066, -2, 111876, -110308
482350066, 12, 110640, -109094
482358027, 8, 109849, -108284
482370040, -4, 108685, -107095
482377056, -11, 107997, -106433
482389080, -16, 106840, -105264
482396031, -16, 106197, -104601
482409030, -19, 105062, -103467
482416059, -21, 104347, -102772
482428077, -23, 103244, -101675
482435031, -24, 102646, -101047
482448030, -24, 101557, -99920
482455057, -24, 100944, -99308
482467058, -23, 99888, -98314
482474040, -20, 99288, -97725
482487030, -22, 98277, -96669
482494065, -20, 97711, -96134
482506037, -21, 96728, -95162
482514040, -14, 96099, -94507
482525032, -5, 95261, -93652
482534044, -10, 94576, -92988
482544031, -10, 93860, -92290
482554031, -9, 93151, -91548
482564030, -1, 92380, -90797
482574055, -12, 91659, -90097
482583031, -14, 91037, -89468
482594031, -10, 90326, -88712
482603031, -5, 89770, -88133
482614032, -5, 88982, -87381
482622031, -9, 88456, -86864
482634031, -15, 87722, -86122
482642031, -8, 87252, -85627
482654032, -8, 86568, -84952
482661031, -3, 86133, -84531
482674030, -3, 85357, -83773
482681031, -13, 84966, -83376
482693031, -9, 84317, -82731
482701027, -6, 83906, -82320
482713031, 0, 83263, -81660
482720028, 6, 82886, -81305
482733040, -6, 82245, -80649
482739027, -9, 81971, -80357
482753031, -10, 81283, -79723
482758028, -12, 81043, -79481
482773031, 1, 80361, -78767
482777025, 3, 80186, -78581
482793031, 0, 79513, -77908
482796042, -3, 79391, -77780
482812032, -12, 78739, -77130
482816031, -13, 78579, -76982
482832030, -14, 77955, -76389
482836040, -14, 77810, -76235
482851031, 2, 77314, -75704
482856040, 7, 77146, -75515
482870029, 3, 76672, -75052
482876040, -3, 76473, -74868
482889031, -17, 76064, -74467
482896026, -16, 75870, -74315
482909031, 2, 75520, -73923
482915027, 11, 75360, -73737
482929032, 14, 75001, -73395
482934027, 8, 74872, -73275
482949031, -9, 74545, -72948
482953032, -14, 74462, -72879
482968030, -18, 74182, -72593
482973031, -18, 74102, -72504
482987030, -18, 73882, -72271
482993031, -18, 73791, -72167
483006040, -20, 73596, -71993
483012040, -21, 73506, -71903
483026036, -19, 73316, -71737
483032058, -14, 73238, -71655
483045041, -5, 73101, -71522
483052030, 1, 73032, -71451
483065033, 13, 72926, -71339
483071040, 17, 72885, -71289
483084060, 20, 72810, -71223
483090030, 19, 72778, -71189
483104032, 17, 72727, -71137
483109063, 17, 72713, -71125
483123031, 16, 72692, -71102
483129030, 16, 72690, -71095
483143031, 15, 72690, -71094
483148027, 13, 72692, -71095
483163065, 7, 72702, -71104
483167027, 5, 72705, -71107
483183031, -1, 72718, -71121
483186026, -2, 72720, -71123
483203060, -7, 72729, -71130
483205028, -7, 72729, -71131
483223031, -8, 72734, -71132
483224034, -8, 72734, -71132
483242044, -7, 72734, -71129
483243043, -7, 72734, -71129
483262032, -4, 72734, -71125
483263039, -4, 72734, -71125
483281048, -2, 72734, -71123
483282039, -2, 72734, -71122
483301032, -2, 72734, -71121
483302034, -2, 72734, -71121
483320051, -2, 72734, -71121
483321039, -2, 72734, -71121
483340031, -3, 72734, -71122
483341033, -3, 72734, -71122
483359059, -3, 72734, -71124
483360039, -3, 72734, -71124
483379031, -4, 72734, -71125
483380033, -4, 72734, -71125
483398031, -4, 72734, -71125
483400066, -4, 72734, -71125
483417031, -4, 72734, -71125
483420026, -4, 72734, -71125
483437030, -3, 72734, -71123
483439058, -3, 72734, -71123
483456042, -3, 72734, -71123
483459026, -3, 72734, -71123
483476040, -3, 72734, -71123
483478027, -3, 72734, -71123
483496041, -3, 72734, -71124
483497033, -3, 72734, -71124
483516040, -3, 72734, -71125
483516066, -3, 72734, -71125
483535042, -3, 72734, -71125
483536040, -3, 72734, -71125
483555033, -3, 72734, -71124
483556037, -3, 72734, -71124
483574042, -3, 72734, -71123
483575034, -3, 72734, -71123
483594030, -3, 72734, -71123
483595033, -3, 72734, -71123
483613054, -3, 72734, -71124
483614033, -3, 72734, -71124
483633031, -3, 72734, -71125
483634033, -3, 72734, -71125
483652045, -3, 72734, -71125
483653039, -3, 72734, -71125
483672031, -3, 72734, -71124
483673033, -3, 72734, -71124
483691068, -3, 72734, -71123
483692038, -3, 72734, -71123
483711030, -4, 72734, -71122
483712033, -4, 72734, -71122
483730078, -4, 72734, -71124
483731058, -4, 72734, -71124
483750031, -4, 72734, -71125
483751034, -3, 72734, -71125
483769044, -3, 72734, -71125
483770046, -3, 72734, -71125
483788031, -3, 72734, -71124
483790027, -3, 72734, -71124
483808077, -3, 72734, -71123
483809042, -3, 72734, -71123
483828031, -4, 72734, -71123
483829033, -4, 72734, -71123
483847031, -4, 72734, -71124
483849043, -4, 72734, -71124
483866031, -4, 72734, -71125
483869027, -4, 72734, -71125
483886031, -3, 72734, -71125
483888040, -3, 72734, -71125
483905031, -3, 72734, -71124
483908027, -3, 72734, -71124
483925031, -3, 72734, -71123
483927063, -3, 72734, -71123
483944031, -4, 72734, -71124
483947031, -4, 72734, -71124
483964030, -4, 72734, -71124
483967060, -4, 72734, -71125
483983040, -4, 72734, -71125
483987028, -4, 72734, -71125
484003031, -3, 72734, -71124
484006039, -3, 72734, -71123
484022031, -3, 72734, -71123
484026026, -3, 72734, -71123
484042031, -3, 72734, -71123
484045048, -3, 72734, -71124
484061031, -4, 72734, -71124
484065027, -4, 72734, -71124
484081031, -4, 72734, -71125
484084025, -4, 72734, -71125
484101040, -3, 72734, -71124
484103026, -3, 72734, -71124
484121041, -3, 72734, -71123
484122033, -3, 72734, -71123
484141041, -3, 72734, -71123
484141065, -3, 72734, -71123
484160030, -4, 72734, -71124
484161039, -4, 72734, -71124
484179042, -4, 72734, -71124
484180034, -4, 72734, -71124
484199031, -4, 72734, -71124
484200033, -4, 72734, -71124
484218042, -4, 72734, -71124
484219034, -4, 72734, -71124
484238032, -4, 72734, -71124
484239033, -4, 72734, -71124
484257042, -4, 72734, -71124
484258033, -4, 72734, -71124
484277031, -4, 72734, -71124
484278033, -4, 72734, -71124
484296057, -4, 72734, -71124
484297039, -4, 72734, -71124
484316032, -4, 72734, -71124
484317040, -4, 72734, -71124
484335042, -4, 72734, -71124
484336034, -4, 72734, -71124
484355032, -4, 72734, -71124
484356031, -4, 72734, -71124
484375032, -4, 72734, -71124
484375058, -4, 72734, -71124
484394031, -4, 72734, -71124
484395033, -4, 72734, -71124
484413041, -4, 72734, -71124
484414033, -4, 72734, -71124
484433031, -4, 72734, -71124
484434033, -4, 72734, -71124
484452066, -4, 72734, -71124
484453038, -4, 72734, -71124
484472032, -4, 72734, -71124
484473039, -4, 72734, -71124
484491049, -4, 72734, -71124
484492035, -4, 72734, -71124
484511032, -4, 72734, -71124
484512034, -4, 72734, -71124
484530069, -4, 72734, -71124
484531038, -4, 72734, -71124
484550031, -4, 72734, -71124
484551031, -4, 72734, -71124
484570042, -4, 72734, -71124
484570075, -4, 72734, -71124
484589031, -4, 72734, -71124
484590033, -4, 72734, -71124
484608070, -4, 72734, -71124
484609060, -4, 72734, -71124
484628031, -4, 72734, -71124
484629031, -4, 72734, -71124
484648070, -4, 72734, -71124
484648114, -4, 72734, -71124
484667031, -4, 72734, -71124
484668033, -4, 72734, -71124
484686031, -4, 72734, -71124
484688055, -4, 72734, -71124
484705041, -4, 72734, -71124
484708027, -4, 72734, -71124
484725031, -4, 72734, -71124
484727059, -4, 72734, -71124
484744032, -4, 72734, -71124
484747040, -4, 72734, -71124
484763031, -4, 72734, -71123
484767040, -4, 72734, -71123
484782046, -4, 72734, -71123
484786028, -4, 72734, -71123
484802031, -4, 72734, -71124
484805027, -4, 72734, -71124
484822032, -4, 72734, -71124
484824027, -4, 72734, -71124
484842031, -4, 72734, -71124
484843033, -4, 72734, -71124
484861041, -4, 72734, -71124
484862033, -4, 72734, -71124
484881039, -4, 72734, -71124
484881074, -4, 72734, -71124
484900038, -4, 72734, -71124
484901040, -4, 72734, -71124
484919031, -4, 72734, -71124
484921027, -4, 72734, -71124
484939042, -4, 72734, -71124
484940033, -4, 72734, -71124
484959029, -4, 72734, -71124
484960033, -4, 72734, -71124
484978082, -4, 72734, -71124
484979038, -4, 72734, -71124
484998031, -4, 72734, -71124
484999033, -4, 72734, -71124
485017082, -4, 72734, -71124
485018039, -4, 72734, -71124
485037031, -4, 72734, -71124
485038033, -4, 72734, -71124
485056067, -4, 72734, -71124
485057077, -4, 72734, -71124
485075032, -4, 72734, -71124
485077031, -4, 72734, -71124
485095061, -4, 72734, -71124
485096061, -4, 72734, -71124
485115031, -4, 72734, -71124
485116033, -4, 72734, -71124
485134031, -4, 72734, -71124
485136061, -4, 72734, -71124
485153032, -4, 72734, -71124
485156027, -4, 72734, -71124
485173031, -4, 72734, -71124
485175072, -4, 72734, -71124
485192031, -4, 72734, -71124
485195026, -4, 72734, -71124
485212031, -4, 72734, -71124
485214056, -4, 72734, -71124
485231030, -4, 72734, -71124
485234031, -4, 72734, -71124
485250031, -4, 72734, -71124
485254042, -4, 72734, -71124
485269031, -4, 72734, -71124
485274031, -4, 72734, -71124
485289031, -4, 72734, -71124
485294040, -4, 72734, -71124
485308031, -4, 72734, -71125
485314040, -4, 72734, -71125
485327031, -4, 72734, -71124
485334040, -4, 72734, -71124
485346039, -4, 72734, -71124
485354027, -4, 72734, -71123
485366040, -4, 72734, -71123
485373028, -4, 72734, -71123
485386040, -3, 72734, -71123
485392027, -2, 72734, -71123
485406031, -2, 72734, -71124
485411042, -2, 72734, -71124
485425032, -2, 72734, -71125
485431031, -2, 72734, -71125
485445048, -4, 72734, -71125
485450062, -5, 72734, -71125
485464042, -6, 72734, -71124
485470063, -6, 72734, -71123
485483032, -6, 72734, -71122
485490057, -5, 72734, -71122
485502064, -4, 72734, -71122
485509028, -3, 72734, -71123
485522031, -2, 72734, -71124
485528054, -2, 72734, -71124
485541060, -2, 72734, -71125
485547032, -2, 72734, -71125
485561029, -3, 72734, -71126
485567063, -3, 72734, -71125
485580068, -4, 72734, -71124
485586031, -4, 72734, -71124
485600031, -4, 72734, -71122
485606063, -4, 72734, -71122
485619065, -4, 72734, -71121
485625040, -4, 72734, -71121
485639031, -3, 72734, -71123
485645052, -3, 72734, -71124
485658062, -3, 72734, -71125
485664027, -3, 72734, -71126
485678031, -3, 72734, -71126
485683043, -3, 72734, -71126
485697049, -3, 72734, -71125
485702028, -3, 72734, -71124
485717040, -3, 72734, -71122
485721027, -3, 72734, -71122
485737059, -3, 72734, -71122
485740031, -3, 72734, -71122
485757029, -3, 72734, -71123
485760031, -3, 72734, -71123
485776060, -3, 72734, -71125
485779040, -3, 72734, -71125
485796031, -4, 72734, -71126
485799040, -4, 72734, -71126
485815057, -4, 72734, -71124
485818028, -4, 72734, -71124
485835031, -3, 72734, -71122
485837026, -3, 72734, -71122
485855066, -3, 72734, -71122
485856038, -3, 72734, -71122
485875031, -3, 72734, -71123
485876033, -3, 72734, -71123
485894063, -3, 72734, -71125
485895039, -3, 72734, -71125
485914031, -4, 72734, -71126
485915033, -4, 72734, -71126
485933063, -4, 72734, -71124
485934058, -4, 72734, -71124
485953031, -4, 72734, -71122
485954034, -4, 72734, -71122
485972046, -4, 72734, -71122
485973066, -4, 72734, -71122
485991031, -4, 72734, -71123
485993026, -4, 72734, -71123
486011031, -4, 72734, -71125
486012044, -4, 72734, -71125
486030031, -4, 72734, -71126
486032027, -4, 72734, -71126
486050031, -4, 72734, -71124
486051034, -4, 72734, -71124
486069031, -4, 72734, -71123
486071026, -4, 72734, -71123
486089031, -4, 72734, -71122
